3.200000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
5.000000000000000000e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
5.000000000000035811e+02,2.376130510619325796e+05,1.000000000000000000e+00
3.200000000000000000e+03,8.203221845813201508e+05,1.000000000000000000e+00
